Consuelo Garcia ?#ICopyComaneci at the Olympic Museum ?#contest to win a trip to ?#YOG ?http://bit.ly/tkS0No   ?http://inv.lv/vpTX6y ,1
Take part in ?#icopyu ?http://bit.ly/uSg1JD  and you could win this cool ?@usainbolt autographed T-shirt ?#yog ?pic.twitter.com/sRqrKbvm,3
Kevin Rolland switches to... basketball ?http://www.olympic.org/content/yog_/innsbruck-2012-/news/newscontainer/kevin-rolland-switches-to-basketball/ … ?#yog,2
Alejandro Marioni ?#ICopyBolt ?@usainbolt at the Olympic Museum ?#contest to win a trip to ?#YOG ?http://bit.ly/tkS0No  ?http://inv.lv/syebaQ ,1
Medals for the ?@Innsbruck2012 ?#youtholympics unveiled! ?http://www.olympic.org/content/yog_/innsbruck-2012-/news/newscontainer/medals-for-the-innsbruck-2012-youth-olympic-games-unveiled/ … ?#yog,2
Claudia de la Garza ?#ICopyComaneci at the Olympic Museum ?http://inv.lv/tPxRRb  ?#contest to win a trip to ?#YOG ?http://bit.ly/tkS0No ,1
"The 2016 Winter Youth Olympic Games go to… Lillehammer, Norway ?#yog",5(no source)
?#ICopyRolland at the Olympic Museum ?http://inv.lv/vQHjQ8  ?@scholm240 Olympic medalist ?#contest to win a trip to ?#YOG ?http://bit.ly/tkS0No ,1
Bandel-Cai Qiong ?#ICopyComaneci at the Olympic Museum ?#contest to win a trip to ?#YOG ?http://bit.ly/tkS0No   ?http://inv.lv/s5pBxY ,1
Free ?@youtholympics tickets up for grabs on Sunday ?http://bit.ly/vx62sY .  Going like hot cakes! ?#innsbruck2012 ?#yog,2
Can u copy ?@Shaun_White ? win a trip to ?#innsbruck2012 ?#yog ?#youtholympics enter here ?http://bit.ly/w3vzoJ  ?pic.twitter.com/1nbsXV91,2
?@TeamGB Athletes Selected for First Winter Youth Olympics ?@innsbruck2012 ?http://ow.ly/7XDnH  ?#Olympics ?#YOG ?#Innsbruck,1
YOG Taekwondo athletes take one step closer to ?@london2012 ?http://bit.ly/uVV18Z  ?#yog ?#olympics,2
Woohoo! ?@yunaaaa ?#ICopyYuna ?#SendMe2YOG ?#yog ?pic.twitter.com/DCApIgNG,4
The torch relay begins for the first ever Winter Youth Olympic Games ?#innsbruck2012 ?#27daystogo ?#yog ?pic.twitter.com/KtjbcL9q,5(Twitter photo)
Press Release: Youth Olympic flame lights up for Innsbruck 2012 ?#yog ?http://www.olympic.org/news?articleid=149248 … ?@innsbruck2012 ?@youtholympics,2
Photos of the lighting ceremony taken in Greece today ?@youtholympics ?http://bit.ly/u8wDjX  for the 1st ever Winter Youth Olympics  ?#yog,2
Mimic an athlete ?http://bit.ly/w3vzoJ  and you could win a trip to ?#innsbruck2012  ?#yog ?#youtholympics,3
Exclusive! ?#YOG Ambassador Kevin Rolland’s ski half-pipe masterclass.  Check out his training tips here ?http://www.olympic.org/content/yog_/innsbruck-2012-/news/newscontainer/yog-ambassador-kevin-rollands-ski-half-pipe-masterclass/ …,3
Woohoo! “Sid the Kid” Crosby becomes a Youth Olympic Games Ambassador! ?http://www.olympic.org/content/yog_/innsbruck-2012-/news/newscontainer/sid-the-kid-crosby-becomes-a-youth-olympic-games-ambassador/ … ?#innsbruck2012 ?#yog,2
Please vote ?http://bit.ly/tpyFLU  for the best ?#icopyu or take part for a chance to win a trip to ?#innsbruck ?#yog ?pic.twitter.com/mz8vza6j,3
You have till 7am tomorrow to get your ?#yog ?#innsbruck2012 ticket! ?http://www.innsbruck2012.com/en/tickets ,3
The YOG Relay started in Innsbruck this morning! One of the first torch bearers  2002 Olympic champion S. Eberharter. ?pic.twitter.com/18XWijBv,5(Twitter photo)
This tweet is for all the YOG athletes that will take part in the ?@innsbruck2012 Winter Youth Olympic Games. Games start on 13 Jan 2012 :-),5(no source)
6 days to the 1st ever Winter Youth Olympics ?#innsbruck2012 ?#yog ?pic.twitter.com/oTNg8rDs,5(Twitter photo)
Youth Olympic Village is open and ?#yog athletes are arriving in Innsbruck. Only 4 days to go to the ?@innsbruck2012 ?#youtholympics!!,5(no source)
Congrats ?@indigochip3 you won the ?#icopyu contest!  ?http://bit.ly/yZE8JY  See you in ?@innsbruck2012  ?#yog,2
Didn't win the contest to ?@innsbruck2012? Don't worry! U now have a chance to win a trip to ?@london2012 ?http://bit.ly/w3vzoJ   ?#yog ?#olympics,3
Yaa! RT ?@karrin21262: ?@AngelaRuggiero My 5 yr old daughter watched the 2010 Olympics & wanted to play hockey.She now plays in a house league,4
2 days to the first ever Winter YOG - Check out this photo taken a few days ago ?@innsbruck2012 ?#yog Go Innsbruck Go! ?pic.twitter.com/2YJYVkRn,3
Introducing your ?@CDNOlympicTeam representing the Maple Leaf ?@youtholympics in ?#innsbruck2012: ?http://bit.ly/w3zbwP ,2
Get a behind the scenes look of the ?@innsbruck2012 Winter Youth Olympics here ?http://bit.ly/yBTAkB  ?#yog ?#olympics,3
If you could ask a question to an athlete of the ?@innsbruck2012 Youth Olympics (which start today) what would that question be? ?#yog,3
The official hashtag of the ?@innsbruck2012 youth olympics is ?#yog,5(no source)
Get ready for a few ?#YOG opening ceremony pictures!,3
The ?#YOG ski jump glows in the dark. ?#getready ?pic.twitter.com/aLXs0iP4,5(Twitter photo)
?#YOG athletes on their way out. ?pic.twitter.com/83cgXoz5,5(Twitter photo)
#YOG athletes of Austria ?pic.twitter.com/hTV4wJsI,5(Twitter photo)
#YOG team Russia watches the ceremony. ?pic.twitter.com/e2AyD2Wj,5(Twitter photo)
The roar of the ?#YOG crowd ?pic.twitter.com/TCdw8W0o,5(Twitter photo)
Arctic glow with modern yodeling at ?#YOG ?pic.twitter.com/V2ePyyJQ,5(Twitter photo)
All the pretty flags for ?#YOG ?pic.twitter.com/yIgcgjfm,5(Twitter photo)
Flag exit for the Austrian dancers ?#YOG ?pic.twitter.com/DjrJ2o9Q,5(Twitter photo)
Primary color group dance ?#YOG ?pic.twitter.com/Tk3cmY5R,5(Twitter photo)
Presentation of the ?@Olympics flag for ?#YOG ?pic.twitter.com/rUDY1ulh,5(Twitter photo)
The platform is ready for the ?#YOG flame ?pic.twitter.com/DmkA2AGG,5(Twitter photo)
And.....it's lit! ?#YOG flame ?pic.twitter.com/H763Pmeg,5(Twitter photo)
Fireworks show by the ?#YOG flame. And that's what I call an opening ceremony! ?pic.twitter.com/I42BlncL,5(Twitter photo)
Let the Games begin ?#yog ?pic.twitter.com/mg59njXA,5(Twitter photo)
If u happen to walk by the Congress Centre visit the Show ur best stand ?http://bit.ly/AlU1HV  ?#winatriptolondon2012 ?#yog ?pic.twitter.com/Nlddhhzq,2
Looking for video highlights of ?@innsbruck2012? Visit our Youtube channel ?http://www.youtube.com/innsbruck2012  Go Innsbruck Go!,3
?#YOGmenshockey Russia Vs. Canada ?http://www.flickr.com/photos/innsbruck2012/6692249369/ …,1
?#YOGwomenshockey Germany gets their game face on: ?http://www.flickr.com/photos/innsbruck2012/6692249561/ …,1
#YOGwomensskijumping was the first event of the morning ?pic.twitter.com/axeAj6eY,5(Twitter photo)
Women Ski Jumping: Takanashi flies as Innsbruck 2012 takes off ?#yog ?http://bit.ly/xAfZ14 ,2
Innsbruck 2012 - access the competition schedule and results here ?http://bit.ly/zFG9Sk  ?#YOG ?pic.twitter.com/cBH94lLI,2
What a show!  Pics of the opening ceremony of the ?@innsbruck2012 Winter Youth Olympics ?http://bit.ly/z7JUQv  ?#yog,2
Awesome moments from 14 Jan 2012 ?http://bit.ly/yWwPiu  ?#yog ?@innsbruck2012,1
Follow the ?@innsbruck2012 Winter Youth Olympics ?http://bit.ly/z4XUwo  on our Youtube channel ?#yog,3
Elisabeth Gram from Austria shows her skills on the way to gold in the freestyle ladies' halfpipe event ?#YOG ?pic.twitter.com/tkWQ0Gw3,5(Twitter photo)
"Pure joy for Anze Lanisek, Slovenia on her ladies' ski jumping performance: ?http://www.flickr.com/photos/innsbruck2012/6696822661/in/set-72157628869576073/lightbox/ … ?#YOG",2
Here's pair nr.5 ?pic.twitter.com/sO4fMjxP Retweeted by Youth Olympic Games ,5(Twitter photo)
?pic.twitter.com/7azF6YM9 Retweeted by Youth Olympic Games ,5(Twitter photo)
?pic.twitter.com/7g1l59Mz,5(Twitter photo)
?pic.twitter.com/d7z6ziAX,5(Twitter photo)
Ready to curl? ?#YOG ?http://www.flickr.com/photos/innsbruck2012/6696820589/in/set-72157628869576073/ …,2
Short program pairs skating team from China: ?#YOG ?http://www.flickr.com/photos/innsbruck2012/6696816223/in/set-72157628869576073/ …,2
No need to say where these ?#YOG athletes are from: ?http://www.flickr.com/photos/innsbruck2012/6696815343/in/set-72157628869576073/ …,2
Team USA practices before the game ?pic.twitter.com/XsczVAeH,5(Twitter photo)
The full crowd watches the action on the ice ?pic.twitter.com/fPsy4UVO Retweeted by Youth Olympic Games ,5(Twitter photo)
Canada scores 4 minutes after the start and now leads 1 - 0. ?#YOGmenshockey,5(no source)
CAN-USA 1:0 // players leave the ice as the first period ends ?pic.twitter.com/4EcHY4HK Retweeted by Youth Olympic Games View photo ,5(Twitter photo)
Canada scores their second and then third goal of the game!,5(no source)
"3 -1 canada leading Hicketts scored, 45 seconds till the end of the 2nd period ?pic.twitter.com/9Vqoe0Rm",5(Twitter photo)
10:00 CAN-USA 3:1 Canada leads in the middle of the third period of the mens ice hockey preliminary game ?#innsbruck2012 Retweeted by Youth Olympic Games ? ,5(no source)
1:39 can-usa 4:1 // Goal for Canada!?Retweeted by Youth Olympic Games ? ,5(no source)
Got them moves like ?@usainbolt at ?#YOG for icopyu.olympic.org ?pic.twitter.com/d5Q07p6F,5(Twitter photo)
GOAL for Canada! Score is 5:1 against Team Usa?Retweeted by Youth Olympic Games ? ,5(no source)
"Game over, Team Canada celebrates their victory in the mens ice hockey preliminary ?#innsbruck2012 ?pic.twitter.com/ZZF4mHelRetweeted by Youth Olympic Games ",5(Twitter photo)
"Men's Freestyle Skiing, Halfpipe ?http://flic.kr/p/bdK9wn ",2
"Figure Skating, Ice Dance, Christine Smith, Simon Eisenbauer (AUT) at the Innsbruck 2012 Winter ?#YOG: ?http://flic.kr/p/bdK4oP ",2
"Snowboarding, Halfpipe, Quincy Korte-King (CAN) ?#YOG ?http://flic.kr/p/bdK9BR ",2
"Freestyle Skiing, Halfpipe: Tyler Harding (GBR) ?#YOG ?http://flic.kr/p/bdK9At ",2
Ice Hockey at the Innsbruck 2012 Winter Youth Olympic Games ?#YOG  ?http://flic.kr/s/aHsjy3NJ2H ,2
Biathlon photos from ?#YOG in Innsbruck : ?http://www.flickr.com/photos/iocmedia/sets/72157628899854519/ …View photo ,2
Hey ?@indigochip3 Can't wait to meet you tomorrow! Here is a message from ?@Yunaaaa just for you ?http://bit.ly/xxGuWq  ?#yog,3
Catch video highlights of the ?@innsbruck2012 1st ever Winter Youth Olympics here ?http://bit.ly/z4XUwo  ?#yog ?#awesome?? ,3
If u happen to be walking by the Congress Centre in Innsbruck visit the icopyu booth U might win a trip to london ?#yog ?pic.twitter.com/ehEmYQrL,5(Twitter photo)
Sweden proves too strong for Austria in Women's Ice Hockey  ?http://bit.ly/wsKF4Y#yog  ,2
Team USA gives each other high fives after the race ?pic.twitter.com/CbMAqsSe Retweeted by Youth Olympic Games ,5(Twitter photo)
Video on demand check out the latest clips from ?@innsbruck2012 ?#yog ?http://www.youtube.com/innsbruck2012  ,2
pic.twitter.com/LocQJl21 Retweeted by Youth Olympic Games View photo ,5(Twitter photo)
Current standings. ?pic.twitter.com/R2AoAQ8x Retweeted by Youth Olympic Games View photo ,5(Twitter photo)
Team SWE ?pic.twitter.com/7IWw2Tws Retweeted by Youth Olympic Games View photo ,5(Twitter photo)
Team CAN ?pic.twitter.com/IkLPVbC8 Retweeted by Youth Olympic Games  View photo ,5(Twitter photo)
?#YOG highlight photos from January 17th: ?http://www.flickr.com/photos/innsbruck2012/sets/72157628917043085/ …View photo ,2
Gold medalist Elizaveta Tuktamisheva from Russia on the ice for Women's Figure Skating at ?#YOG: ?http://www.flickr.com/photos/innsbruck2012/6716811593/in/set-72157628917482219 …,2
Silver medalist Adelina Sotnikova from Russia in the midst of a jump at ?#YOG: ?http://www.flickr.com/photos/innsbruck2012/6716812629/in/set-72157628917482219/ …View photo ,2
Ice dance gold medalists Anna Yanovskaya (L) and Sergey Mozgov from Russia strike a pose at ?#YOG: ?http://www.flickr.com/photos/innsbruck2012/6716807315/in/set-72157628917482219/ …View photo ,2
?#goodluck wishes to Christina Ager of Austria before her parallel team final of ?#YOG alpine skiing: ?http://www.flickr.com/photos/innsbruck2012/6716805063/iNn/set-72157628917482219/ …View photo ,2
Team USA ?#YOG competitors Ty Andersen and Pat Edmunds fly down the luge track: ?http://www.flickr.com/photos/innsbruck2012/6716801209/in/set-72157628917482219/ …,2
Serious speed skating as ?#YOG competitor Leia Behlau (in front) of Germany leads a warm up group: ?http://www.flickr.com/photos/iocmedia/6714316959/in/photostream …View photo ,2
Team USA and Team Russia are currently practicing on the ice ahead of their men's preliminary ice hockey game ?http://twitpic.com/88seuq  Retweeted by Youth Olympic Games View photo ,2
8:13 USA-RUS 0:2 // Team Russia celebrates after winning their second GOAL of the game  ?http://twitpic.com/88sl5z  Retweeted by Youth Olympic Games View photo ,2
Follow all the action of the first ever Winter Youth Olympic Games on Youtube ?http://bit.ly/xUZ8cM  ?#yog View video ,3
woohoo! ?#ICopyAdviento ?#SendMe2London ?#YOG ?pic.twitter.com/ibqQlJFs View photo ,4
The ?#YOG athletes give good face as they ?#icopyu ?@usainbolt ?pic.twitter.com/kUbBWqdi View photo ,5(Twitter photo)
Check out the latest videos from ?@innsbruck2012 ?#yog ?http://bit.ly/zd7EeU View video ,3
Athletes on their last warm up runs... 5 mins to go! ?http://twitpic.com/89fv9l Retweeted by Youth Olympic Games View photo ,2
Croud is looking motivated here! ?http://twitpic.com/89frm9 Retweeted by Youth Olympic Games View photo ,4
game on! Team USA vs team Russia Russia scores 0 - 1  ?#yog?,5(no source)
Goal for Russia!!! scored by Orlov Efor assisted by Nasybullin Eduard und Protapovich Alexander RUS 1:0 USA?Retweeted by Youth Olympic Games ?,5(no source)
Miracle on ice duel... Usa vs Russia semi-final ?@YOG youth olympics ?pic.twitter.com/4kli6RLL Retweeted by Youth Olympic Games View photo ,5(Twitter photo)
2 min left. no goal yet in this period.?Retweeted by Youth Olympic Games ?,5(no source)
Goal for Russia!!! RUS 2:0 USA?Retweeted by Youth Olympic Games ?,5(no source)
Goal for russia RUS 4:0 USA?Retweeted by Youth Olympic Games ?,5(no source)
Goal for usa !!!! Scored by wegerth joe?Retweeted by Youth Olympic Games ?,5(no source)
Goal for usa scored by eichel jack assited by glover jack rus 4:2 usa?Retweeted by Youth Olympic Games ?,5(no source)
"??“?@YOG_Icehockey: And russia wins with 5:2  !!! Congratulation!"" + cheers to all athletes at these awesome Games.??",5(no source)
Game over! Team AUT celebrates in a huddle for their 2:0 win over Germany ?#yog ?http://twitpic.com/89k7dp Retweeted by Youth Olympic Games View photo ,2
Bronze medalist Aristide Begue of team France just after the finish line for ?#YOG Biathalon Mixed Relay: ?http://www.flickr.com/photos/iocmedia/6730063297/in/photostream …View photo ,2
Michael Ciccarelli from Canada competes in ?#YOG slopestyle snowboard in front of a stunning backdrop: ?http://www.flickr.com/photos/iocmedia/6730063173/in/photostream/ …View photo ,2
Miha Hrobat of Slovenia leans in to the turn at ?#YOG Giant Slalom : ?http://www.flickr.com/photos/iocmedia/6730063083/in/photostream/ …View photo ,2
Linn Eriksen of Norway is off to a flying start in ?#YOG cross country skiing : ?http://www.flickr.com/photos/iocmedia/6730062757/in/photostream/ …View photo ,2
Amos Mosaner of Italy shouts during the ?#YOG Mixed Team Curling final against Switzerland : ?http://www.flickr.com/photos/innsbruck2012/6724578593/in/set-72157628936801669/ …View photo ,2
Symmetry as  Lim Hyo Jun(C) of Korea competes during the ?#YOG men's 1000m short track final : ?http://www.flickr.com/photos/innsbruck2012/6724576497/in/set-72157628936801669/ …View photo ,2
Catch all the action of ?@innsbruck2012 on ?http://youtube.com/innsbruck2012  ?#yog,3
Fans jump out of their seats as Team Canada scores their fifth GOAL. Scored by Reid Gardiner  ?http://twitpic.com/89wymp Retweeted by Youth Olympic Games View photo ,2
Play resumes with less than 7 minutes left in the second period  ?http://twitpic.com/89x0fj Retweeted by Youth Olympic Games View photo ,2
Upload your photo here ?#ICopyAdam ?#SendMe2London ?#YOG ?pic.twitter.com/51NmzQId View photo ,3
Penalty for #16 Nick Schmaltz of the UsA  ?http://twitpic.com/89xn6i Retweeted by Youth Olympic Games View photo ,2
A closer look at ?#YOG speed skates : ?http://www.flickr.com/photos/innsbruck2012/6732053787/in/set-72157628956446769/ …View photo ,2
"Happy World Snow Day!! Where are you going to Explore, Enjoy and Experience the Snow today??  :) ?http://fb.me/1oL8ALj8L ?Retweeted by Youth Olympic Games ?",4
pic.twitter.com/T3FDWmdZ Retweeted by Youth Olympic Games View photo ,5(Twitter photo)
Team usa ?pic.twitter.com/gLTUpmOy Retweeted by Youth Olympic Games View photo ,5(Twitter photo)
?Take a peek at our latest video for ?#YOG : ?http://youtube.com/innsbruck2012 ??,3
Some fans from FIN dancing on the stairs ?http://twitpic.com/8abkcg  Retweeted by Youth Olympic Games View photo ,2
Heres team RUS ?http://twitpic.com/8abm12  Retweeted by Youth Olympic Games View photo ,2
Finland on the ice! ?pic.twitter.com/xyDfurIARetweeted by Youth Olympic Games View photo ,5(Twitter photo)
The overtime period is over with no second goal from either team.?Retweeted by Youth Olympic Games ?,5(no source)
GOLD for Finland! Silver for Russia in men's ice hockey ?#innsbruck2012?Retweeted by Youth Olympic Games ?,5(no source)
FIN is celebrating the first place! Well played ?pic.twitter.com/ttolkTtp Retweeted by Youth Olympic Games View photo ,5(Twitter photo)
"FIN, RUS and CAN on the ice for the medal ceremony! ?pic.twitter.com/g7x8YJri Retweeted by Youth Olympic Games View photo ",5(Twitter photo)
Closing ceremony of the ?@innsbruck2012 youth olympics athletes are arriving. ?pic.twitter.com/6W5ZGOeE View photo ,5(Twitter photo)
Hey yog fans! What's your best memory of the ?@innsbruck2012 Winter Youth Olympics? ?#yog?,3
Check out our highlight photo gallery from the ?#YOG : ?https://twitter.com/#!/youtholympics/media/grid …??,3
?http://www.youtube.com/innsbruck2012  The historic ?#yog hockey final Russia vs Finland at the innsbruck2012 ?#youtholympics??,2
"Highlights of ?@Team GB at the Winter Youth Olympics on BBC1 tomorrow at 1pm, check it out!?Retweeted by Youth Olympic Games ?",3
Take part in the I COPY U contest! Now for a chance to win a trip to the ?#london2012 ?#olympics. Learn more here: ?http://icopyu.olympic.org/ ??,3
A really enjoyable watch that ?@youtholympics ?#BritishOlympicDreams special. Defo sensed the creative genius of ?@louismyles in there ;-)?Retweeted by Youth Olympic Games ?,5(no source)
#YOG memories! ?#innsbruck2012 ?pic.twitter.com/k8dIf4Rv View photo ,5(Twitter photo)
?http://youtu.be/Fh70cdrjplU  The Best of Innsbruck 2012! ?#yog View media ,2
Wohoo! ?#YOG gymnasts qualify for ?#london2012 ?#olympics! ?http://www.olympic.org/yog-gymnasts-qualify-for-london-2012 …??,2
One month on from the ?@innsbruck2012 closing ceremony! Who did you cheer for???,3
"Did you know that Nanjing, China, will host the 2nd summer ?#youtholympics? ?http://www.olympic.org/content/yog_/nanjing-2014/news/newscontainer/nanjing-celebrates-a-special-yog-anniversary-/ …??",3
"We will never forget you, Yoggl http://www.youtube.com/watch?feature=player_embedded&v=FYdwkRPndzM … ?#innsbruck2012 ?#yog ",2
?#DidYouReallyJust compete at ?#innsbruck2012 ?#YOG.  RT if so!??,5(no source)
Congratulations to ?#YOG Ambassador ?@yelenaisinbaeva who set a new world indoor record last night!??,5(no source)
Congrats to ?#Singapore2010 ?#YOG medallist Qiu BO from China who took  men's 10 m platform gold at the Diving World Cup!??,5(no source)
Watch out ?#London2012: The class of ?#Singapore2010 is coming! ?http://www.olympic.org/yog-on-road-to-london-2012-gathers-pace …??,3
Where will the 3rd Summer Youth Olympic Games be held? Check out the story here ?http://bit.ly/zcOP1w  to learn more??,3
Did you know that 8 March is International Women’s Day? ?http://www.olympic.org/lets-hear-it-for-the-yog-girls …??,4
Unstoppable Alpine skier ?@lindseyvonn claimed her fourth overall World Cup title today! RT to show your support for the ?#YOG Ambassador!??,3
Congratulations to ?#YOG Ambassador ?@yelenaisinbaeva – back on top as the World Indoor Pole Vault Champion. RT to cheer on Yelena!??,3
"?http://www.olympic.org/yog-on-the-road-to-london-2012-talks-to-chad-le-clos … Taking time out from his busy schedule, the five times ?#YOG medalist chatted to us about life since ?#Singapore2010?? ",2
"Chatting to ?#YOG athlete, Swiss rower Augustin Maillefer today. RT to cheer him on at ?#london2012 ?#olympics ?pic.twitter.com/JV9BuVxw View photo ",5(Twitter photo)
RT to cheer for all the ?#YOG athletes who are going to compete at ?@london2012 ?#olympics ?http://www.olympic.org/content/yog_/singapore-2010-/news/singaporenewscontainer/yog-champion-mohammed-amans-journey-to-london-2012/ …?? ,3
?http://www.olympic.org/content/yog_/nanjing-2014/news/newscontainer/getting-to-know-nanjing-the-2014-youth-olympic-games-host-city/ … Getting to know Nanjing: the 2014 Youth Olympic Games host city ?#yog?? ,2
"Congrats to Danka Bartekova, ?#Singapore2010 ?#YOG Young Ambassador! She qualified and will be shooting at ?@London2012. ?pic.twitter.com/Fw6Eo87R View photo ",5(Twitter photo)
Wohoo! ?#Singapore2010 ?#YOG medallist Ilya Shugarov (RUS) took home a gold as winner of Modern Pentathlon World Cup! ?pic.twitter.com/yQFthGoz  View photo ,5(Twitter photo)
"?http://www.olympic.org/content/yog_/yog-2/news/newscontainer/yog-on-the-road-to-london-2012-visits-auckland-new-zealand/ … ?#YOG on the Road to ?#London2012 visits Auckland, New Zealand?? ",4
My view from the top of the 1994 Lillehammer Olympic ski jump. On site prepping for ?#youtholympics in 2016 ?pic.twitter.com/bBXKLpTi Retweeted by Youth Olympic Games View photo ,5(Twitter photo)
"Watch the lighting ceremony in Olympia,Greece here ?http://bit.ly/Jh1ZH8  live on May 10 from 10.00 CET onwards!  ?#olympics?Retweeted by Youth Olympic Games ? ",3
The Olympic torch relay begins - help us spread the message by  Retweeting this ?#london2012 ?#olympics ?pic.twitter.com/D6p1mC3e Retweeted by Youth Olympic Games View photo ,3
Tidying my room and found all my pin badges from ?@singapore2010 ?@youtholympics :) ?#memories ?pic.twitter.com/NajOVzDb Retweeted by Youth Olympic Games View photo ,5(Twitter photo)
Youth Olympic Games…The Journey Continues  ?http://bit.ly/JdpvYM  ?#yog ?#olympics?? ,2
Follow the YOGgie @LeClos_Swim who has qualified for the ?#London2012 Olympic Games and joined the Athletes' Hub http://hub.olympic.org/home/athlete/1270?name=Chad+Le … Clos?? ,3
It is ?#followfriday! Start following YOGgies ?@JessFoxxx ?@teravb ?@LuguelinSantos ?@swimmersabine who qualified to compete in ?#london2012!?? ,3
Breaking news! 6 new events will be added to the programme in Nanjing 2014 ?http://www.olympic.org/cool-new-events-for-nanjing-2014 … ?#yog?? ,2
stands are going up! got goosebumps thinking they will soon be filled with thousands of people! ?#notlongnow ?#london2012 ?pic.twitter.com/vPkXV33f Retweeted by Youth Olympic Games View photo ,4
"""I'm buzzing"" says Youth Olympic champion ?@jadejonestkd after being named in the ?@TeamGB squad. ""I just can't wait for it to begin now!""?Retweeted by Youth Olympic Games ? ",5(no source)
Youth Olympic Games at the Tower of London ahead of ?#london2012! ?http://www.olympic.org/yog-photographer-sent-to-the-tower-of-london … ?#YOG? ,2
From ?#Singapore2010 to ?#London2012.RT to cheer ?@KatrinaCameron_ ?@AnjelikaReznik and all the athletes @ 51 days to go ?pic.twitter.com/A2A3V3JT View photo ,3
Hey YOG Fans! Who will you cheer for during the ?@London2012 ?@olympics ? ?#yog?? ,3
50 DAYS TO LONDON 2012 AND THE YOG ATHLETES ARE COMING ?http://bit.ly/KRxdas  ?#olympics?? ,2
"Congrats to diver ?@TomDaley1994, ?#Singapore2010 ?#YOG athlete. Selected for ?@TeamGB and heading to ?@London2012?? ",5(no source)
Awesome ?@TeamUSA story about ?#YOG father-son fencing team heading to ?@London 2012: ?http://bit.ly/MhLGdJ ?? ,2
"Watch Olympic legends ?@AngelaRuggiero and Kjetil Aamodt in Lillehammer, Norway, live @ 5pm (local time) ?http://bit.ly/LBE7h5  ?#YOG?? ",4
"?#awesome we have over 100,000 followers. Thank you for loving ?#yog?? ",4
RT to wish good luck to all the ?#YOG athletes who work hard to be the best they can be every day!? ,3
Check out the 3rd chapter of our “Youth Olympic Games… The Journey Continues” series here ?http://www.olympic.org/girl-power-on-the-journey-to-london-2012 … ?#yog ?#london2012?? ,3
"Introducing your ?@London2012 ?#YOG Reporter, Iram Sarwar ?http://www.olympic.org/introducing-your-london-2012-yog-reporter-iram-sarwar … ",2
Congratulations to ?#YOG pole vaulter ?@AngelicaB_PV who is heading to ?@London2012 with Team Sweden!? ,5(no source)
Did you know that the Nanjing 2014 ?#YOG will be the first time rugby has appeared on an Olympic platform? ?http://www.olympic.org/worlds-best-rugby-stars-get-behind-the-youth-olympic-games …?? ,2
What a moment! ?#YOG gold medalist Georgia Howard-Merrill carries the ?#London2012 Olympic Flame. ?pic.twitter.com/0krbxfhh  View photo ,5(Twitter photo)
?#YOG athlete Sergey Morgunov (RUS) is the new World Junior Long Jump Champ. Next stop ?#London2012 ?#thejourneycontinues ?pic.twitter.com/BCocJ3Pq ,5(Twitter photo)
Congrats to new 400m World Junior Champ ?@LuguelinSantos (DOM) ?#YOG athlete. Looking strong for ?#London2012 ?pic.twitter.com/IXgs7XcT View photo ,5(Twitter photo)
Wenlock having a blast with the ?#YOG athletes at IAAF ?#bcn2012org! Checking out the ones to watch at ?#London2012 ?pic.twitter.com/BnD8U0PJ View photo ,5(Twitter photo)
Living legend Wilson Kipketer at ?#bcn2012org to cheer on ?#YOG athletes heading to ?#London2012 ?#thejourneycontinues ?pic.twitter.com/cYe1PyvhView photo ,5(Twitter photo)
Congrats to ?#YOG pole vaulter ?@AngelicaB_PV (SWE). A second World Junior Champ title and record! Next stop ?#London2012 ?pic.twitter.com/MKD70spl View photo ,5(Twitter photo)
7 days to go to ?#london2012 and ?#YOG team are live from IAAF Diamond League in Monaco with ?@yelenaisinbaeva ?pic.twitter.com/6NdEj34R View photo ,5(Twitter photo)
??In 2 hours we will be with ?@yelenaisinbaeva (athletics) she is going to London ask some questions here ?http://goo.gl/YKdYx  ?#askanathlete?Retweeted by Youth Olympic Games ?,4
What is the best thing you saw at the Youth Olympic Games?  ?http://hub.olympic.org/  ?#askanathlete via ?@Olympics ,3
