press release : youth olympic flame lights up for innsbruck __num__ ? # yog ? http : //www.olympic.org/news ? articleid=149248 ? @ innsbruck2012 ? @ youtholympics,2
photos of the lighting ceremony taken in greece today ? @ youtholympics ? http : //bit.ly/u8wdjx for the 1st ever winter youth olympics ? # yog,2
mimic an athlete ? http : //bit.ly/w3vzoj and you could win a trip to ? # innsbruck2012 ? # yog ? # youtholympics,3
exclusive ! ? # yog ambassador kevin rollands ski half-pipe masterclass . check out his training tips here ? http : //www.olympic.org/content/yog_/innsbruck-2012-/news/newscontainer/yog-ambassador-kevin-rollands-ski-half-pipe-masterclass/,3
woohoo ! sid the kid crosby becomes a youth olympic games ambassador ! ? http : //www.olympic.org/content/yog_/innsbruck-2012-/news/newscontainer/sid-the-kid-crosby-becomes-a-youth-olympic-games-ambassador/ ? # innsbruck2012 ? # yog,2
please vote ? http : //bit.ly/tpyflu for the best ? # icopyu or take part for a chance to win a trip to ? # innsbruck ? # yog ? pic.twitter.com/mz8vza6j,3
you have till 7am tomorrow to get your ? # yog ? # innsbruck2012 ticket ! ? http : //www.innsbruck2012.com/en/tickets,3
the yog relay started in innsbruck this morning ! one of the first torch bearers __num__ olympic champion s . eberharter . ? pic.twitter.com/18xwijbv,
this tweet is for all the yog athletes that will take part in the ? @ innsbruck2012 winter youth olympic games . games start on __num__ jan __num__ : - ),5
__num__ days to the 1st ever winter youth olympics ? # innsbruck2012 ? # yog ? pic.twitter.com/otng8rds,
youth olympic village is open and ? # yog athletes are arriving in innsbruck . only __num__ days to go to the ? @ innsbruck2012 ? # youtholympics ! !,5
congrats ? @ indigochip3 you won the ? # icopyu contest ! ? http : //bit.ly/yze8jy see you in ? @ innsbruck2012 ? # yog,2
did n't win the contest to ? @ innsbruck2012 ? do n't worry ! u now have a chance to win a trip to ? @ london2012 ? http : //bit.ly/w3vzoj ? # yog ? # olympics,3
yaa ! rt ? @ karrin21262 : ? @ angelaruggiero my __num__ yr old daughter watched the __num__ olympics & wanted to play hockey.she now plays in a house league,4
__num__ days to the first ever winter yog - check out this photo taken a few days ago ? @ innsbruck2012 ? # yog go innsbruck go ! ? pic.twitter.com/2yjyvkrn,3
introducing your ? @ cdnolympicteam representing the maple leaf ? @ youtholympics in ? # innsbruck2012 : ? http : //bit.ly/w3zbwp,2
get a behind the scenes look of the ? @ innsbruck2012 winter youth olympics here ? http : //bit.ly/ybtakb ? # yog ? # olympics,3
if you could ask a question to an athlete of the ? @ innsbruck2012 youth olympics ( which start today ) what would that question be ? ? # yog,3
the official hashtag of the ? @ innsbruck2012 youth olympics is ? # yog,5
get ready for a few ? # yog opening ceremony pictures !,3
the ? # yog ski jump glows in the dark . ? # getready ? pic.twitter.com/alxs0ip4,
? # yog athletes on their way out . ? pic.twitter.com/83cgxoz5,
__hashtag__yog athletes of austria ? pic.twitter.com/htv4wjsi,
__hashtag__yog team russia watches the ceremony . ? pic.twitter.com/e2ayd2wj,
the roar of the ? # yog crowd ? pic.twitter.com/tcdw8w0o,
arctic glow with modern yodeling at ? # yog ? pic.twitter.com/v2epyyjq,
all the pretty flags for ? # yog ? pic.twitter.com/yigcgjfm,
flag exit for the austrian dancers ? # yog ? pic.twitter.com/djrj2o9q,
primary color group dance ? # yog ? pic.twitter.com/tk3cmy5r,
presentation of the ? @ olympics flag for ? # yog ? pic.twitter.com/rudy1ulh,
the platform is ready for the ? # yog flame ? pic.twitter.com/dmka2agg,
and ... ..it 's lit ! ? # yog flame ? pic.twitter.com/h763pmeg,
fireworks show by the ? # yog flame . and that 's what i call an opening ceremony ! ? pic.twitter.com/i42blncl,
let the games begin ? # yog ? pic.twitter.com/mg59njxa,
if u happen to walk by the congress centre visit the show ur best stand ? http : //bit.ly/alu1hv ? # winatriptolondon2012 ? # yog ? pic.twitter.com/nlddhhzq,2
looking for video highlights of ? @ innsbruck2012 ? visit our youtube channel ? http : //www.youtube.com/innsbruck2012 go innsbruck go !,3
? # yogmenshockey russia vs . canada ? http : //www.flickr.com/photos/innsbruck2012/6692249369/,1
? # yogwomenshockey germany gets their game face on : ? http : //www.flickr.com/photos/innsbruck2012/6692249561/,1
__hashtag__yogwomensskijumping was the first event of the morning ? pic.twitter.com/axeaj6ey,
women ski jumping : takanashi flies as innsbruck __num__ takes off ? # yog ? http : //bit.ly/xafz14,2
innsbruck __num__ - access the competition schedule and results here ? http : //bit.ly/zfg9sk ? # yog ? pic.twitter.com/cbh94lli,2
what a show ! pics of the opening ceremony of the ? @ innsbruck2012 winter youth olympics ? http : //bit.ly/z7juqv ? # yog,2
awesome moments from __num__ jan __num__ ? http : //bit.ly/ywwpiu ? # yog ? @ innsbruck2012,1
follow the ? @ innsbruck2012 winter youth olympics ? http : //bit.ly/z4xuwo on our youtube channel ? # yog,3
elisabeth gram from austria shows her skills on the way to gold in the freestyle ladies ' halfpipe event ? # yog ? pic.twitter.com/tkwq0gw3,
"pure joy for anze lanisek , slovenia on her ladies ' ski jumping performance : ? http : //www.flickr.com/photos/innsbruck2012/6696822661/in/set-72157628869576073/lightbox/ ? # yog",2
here 's pair nr.5 ? pic.twitter.com/so4fmjxp retweeted by youth olympic games,
? pic.twitter.com/7azf6ym9 retweeted by youth olympic games,
? pic.twitter.com/7g1l59mz,
? pic.twitter.com/d7z6ziax,
ready to curl ? ? # yog ? http : //www.flickr.com/photos/innsbruck2012/6696820589/in/set-72157628869576073/,2
short program pairs skating team from china : ? # yog ? http : //www.flickr.com/photos/innsbruck2012/6696816223/in/set-72157628869576073/,2
no need to say where these ? # yog athletes are from : ? http : //www.flickr.com/photos/innsbruck2012/6696815343/in/set-72157628869576073/,2
team usa practices before the game ? pic.twitter.com/xsczvaeh,
the full crowd watches the action on the ice ? pic.twitter.com/fpsy4uvo retweeted by youth olympic games,
canada scores __num__ minutes after the start and now leads __num__ - __num__ ? # yogmenshockey,5
can-usa 1:0 // players leave the ice as the first period ends ? pic.twitter.com/4echy4hk retweeted by youth olympic games view photo,
canada scores their second and then third goal of the game !,5
"__num__ __num__ canada leading hicketts scored , __num__ seconds till the end of the 2nd period ? pic.twitter.com/9vqoe0rm",
10:00 can-usa 3:1 canada leads in the middle of the third period of the mens ice hockey preliminary game ? # innsbruck2012 retweeted by youth olympic games ?,5
1:39 can-usa 4:1 // goal for canada ! ? retweeted by youth olympic games ?,5
got them moves like ? @ usainbolt at ? # yog for icopyu.olympic.org ? pic.twitter.com/d5q07p6f,
goal for canada ! score is 5:1 against team usa ? retweeted by youth olympic games ?,5
"game over , team canada celebrates their victory in the mens ice hockey preliminary ? # innsbruck2012 ? pic.twitter.com/zzf4mhelretweeted by youth olympic games",
"men 's freestyle skiing , halfpipe ? http : //flic.kr/p/bdk9wn",2
"figure skating , ice dance , christine smith , simon eisenbauer ( aut ) at the innsbruck __num__ winter ? # yog : ? http : //flic.kr/p/bdk4op",2
"snowboarding , halfpipe , quincy korte-king ( can ) ? # yog ? http : //flic.kr/p/bdk9br",2
"freestyle skiing , halfpipe : tyler harding ( gbr ) ? # yog ? http : //flic.kr/p/bdk9at",2
ice hockey at the innsbruck __num__ winter youth olympic games ? # yog ? http : //flic.kr/s/ahsjy3nj2h,2
biathlon photos from ? # yog in innsbruck : ? http : //www.flickr.com/photos/iocmedia/sets/72157628899854519/view photo,2
hey ? @ indigochip3 ca n't wait to meet you tomorrow ! here is a message from ? @ yunaaaa just for you ? http : //bit.ly/xxguwq ? # yog,3
catch video highlights of the ? @ innsbruck2012 1st ever winter youth olympics here ? http : //bit.ly/z4xuwo ? # yog ? # awesome ? ?,3
if u happen to be walking by the congress centre in innsbruck visit the icopyu booth u might win a trip to london ? # yog ? pic.twitter.com/ehemyqrl,
sweden proves too strong for austria in women 's ice hockey ? http : //bit.ly/wskf4y # yog,2
team usa gives each other high fives after the race ? pic.twitter.com/cbmaqsse retweeted by youth olympic games,
video on demand check out the latest clips from ? @ innsbruck2012 ? # yog ? http : //www.youtube.com/innsbruck2012,2
pic.twitter.com/locqjl21 retweeted by youth olympic games view photo,
current standings . ? pic.twitter.com/r2aoaq8x retweeted by youth olympic games view photo,
team swe ? pic.twitter.com/7iww2tws retweeted by youth olympic games view photo,
team can ? pic.twitter.com/iklpvbc8 retweeted by youth olympic games view photo,
? # yog highlight photos from january 17th : ? http : //www.flickr.com/photos/innsbruck2012/sets/72157628917043085/view photo,2
gold medalist elizaveta tuktamisheva from russia on the ice for women 's figure skating at ? # yog : ? http : //www.flickr.com/photos/innsbruck2012/6716811593/in/set-72157628917482219,2
silver medalist adelina sotnikova from russia in the midst of a jump at ? # yog : ? http : //www.flickr.com/photos/innsbruck2012/6716812629/in/set-72157628917482219/view photo,2
ice dance gold medalists anna yanovskaya ( l ) and sergey mozgov from russia strike a pose at ? # yog : ? http : //www.flickr.com/photos/innsbruck2012/6716807315/in/set-72157628917482219/view photo,2
? # goodluck wishes to christina ager of austria before her parallel team final of ? # yog alpine skiing : ? http : //www.flickr.com/photos/innsbruck2012/6716805063/inn/set-72157628917482219/view photo,2
team usa ? # yog competitors ty andersen and pat edmunds fly down the luge track : ? http : //www.flickr.com/photos/innsbruck2012/6716801209/in/set-72157628917482219/,2
serious speed skating as ? # yog competitor leia behlau ( in front ) of germany leads a warm up group : ? http : //www.flickr.com/photos/iocmedia/6714316959/in/photostreamview photo,2
team usa and team russia are currently practicing on the ice ahead of their men 's preliminary ice hockey game ? http : //twitpic.com/88seuq retweeted by youth olympic games view photo,2
8:13 usa-rus 0:2 // team russia celebrates after winning their second goal of the game ? http : //twitpic.com/88sl5z retweeted by youth olympic games view photo,2
follow all the action of the first ever winter youth olympic games on youtube ? http : //bit.ly/xuz8cm ? # yog view video,3
woohoo ! ? # icopyadviento ? # sendme2london ? # yog ? pic.twitter.com/ibqqljfs view photo,4
the ? # yog athletes give good face as they ? # icopyu ? @ usainbolt ? pic.twitter.com/kubbwqdi view photo,
check out the latest videos from ? @ innsbruck2012 ? # yog ? http : //bit.ly/zd7eeuview video,3
athletes on their last warm up runs ... __num__ mins to go ! ? http : //twitpic.com/89fv9lretweeted by youth olympic games view photo,2
croud is looking motivated here ! ? http : //twitpic.com/89frm9retweeted by youth olympic games view photo,4
game on ! team usa vs team russia russia scores __num__ - __num__ ? # yog ?,5
goal for russia ! ! ! scored by orlov efor assisted by nasybullin eduard und protapovich alexander rus 1:0 usa ? retweeted by youth olympic games ?,5
miracle on ice duel ... usa vs russia semi-final ? @ yog youth olympics ? pic.twitter.com/4kli6rll retweeted by youth olympic games view photo,
__num__ min left . no goal yet in this period . ? retweeted by youth olympic games ?,5
goal for russia ! ! ! rus 2:0 usa ? retweeted by youth olympic games ?,5
goal for russia rus 4:0 usa ? retweeted by youth olympic games ?,5
goal for usa ! ! ! ! scored by wegerth joe ? retweeted by youth olympic games ?,5
goal for usa scored by eichel jack assited by glover jack rus 4:2 usa ? retweeted by youth olympic games ?,5
? ? ? @ yog_icehockey : and russia wins with 5:2 ! ! ! congratulation ! '' + cheers to all athletes at these awesome games. ? ?,5
game over ! team aut celebrates in a huddle for their 2:0 win over germany ? # yog ? http : //twitpic.com/89k7dpretweeted by youth olympic games view photo,2
bronze medalist aristide begue of team france just after the finish line for ? # yog biathalon mixed relay : ? http : //www.flickr.com/photos/iocmedia/6730063297/in/photostreamview photo,2
michael ciccarelli from canada competes in ? # yog slopestyle snowboard in front of a stunning backdrop : ? http : //www.flickr.com/photos/iocmedia/6730063173/in/photostream/view photo,2
miha hrobat of slovenia leans in to the turn at ? # yog giant slalom : ? http : //www.flickr.com/photos/iocmedia/6730063083/in/photostream/view photo,2
linn eriksen of norway is off to a flying start in ? # yog cross country skiing : ? http : //www.flickr.com/photos/iocmedia/6730062757/in/photostream/view photo,2
amos mosaner of italy shouts during the ? # yog mixed team curling final against switzerland : ? http : //www.flickr.com/photos/innsbruck2012/6724578593/in/set-72157628936801669/view photo,2
symmetry as lim hyo jun ( c ) of korea competes during the ? # yog men 's 1000m short track final : ? http : //www.flickr.com/photos/innsbruck2012/6724576497/in/set-72157628936801669/view photo,2
catch all the action of ? @ innsbruck2012 on ? http : //youtube.com/innsbruck2012 ? # yog,3
fans jump out of their seats as team canada scores their fifth goal . scored by reid gardiner ? http : //twitpic.com/89wympretweeted by youth olympic games view photo,2
play resumes with less than __num__ minutes left in the second period ? http : //twitpic.com/89x0fjretweeted by youth olympic games view photo,2
upload your photo here ? # icopyadam ? # sendme2london ? # yog ? pic.twitter.com/51nmzqid view photo,3
penalty for __hashtag__16 nick schmaltz of the usa ? http : //twitpic.com/89xn6iretweeted by youth olympic games view photo,2
a closer look at ? # yog speed skates : ? http : //www.flickr.com/photos/innsbruck2012/6732053787/in/set-72157628956446769/view photo,2
"happy world snow day ! ! where are you going to explore , enjoy and experience the snow today ? ? : ) ? http : //fb.me/1ol8alj8l ? retweeted by youth olympic games ?",4
pic.twitter.com/t3fdwmdz retweeted by youth olympic games view photo,
team usa ? pic.twitter.com/gltupmoy retweeted by youth olympic games view photo,
? take a peek at our latest video for ? # yog : ? http : //youtube.com/innsbruck2012 ? ?,3
some fans from fin dancing on the stairs ? http : //twitpic.com/8abkcg retweeted by youth olympic games view photo,2
heres team rus ? http : //twitpic.com/8abm12 retweeted by youth olympic games view photo,2
finland on the ice ! ? pic.twitter.com/xydfuriaretweeted by youth olympic games view photo,
the overtime period is over with no second goal from either team . ? retweeted by youth olympic games ?,5
gold for finland ! silver for russia in men 's ice hockey ? # innsbruck2012 ? retweeted by youth olympic games ?,5
fin is celebrating the first place ! well played ? pic.twitter.com/ttolkttp retweeted by youth olympic games view photo,
"fin , rus and can on the ice for the medal ceremony ! ? pic.twitter.com/g7x8yjri retweeted by youth olympic games view photo",
closing ceremony of the ? @ innsbruck2012 youth olympics athletes are arriving . ? pic.twitter.com/6w5zgoee view photo,
hey yog fans ! what 's your best memory of the ? @ innsbruck2012 winter youth olympics ? ? # yog ?,3
check out our highlight photo gallery from the ? # yog : ? https : //twitter.com/ # ! /youtholympics/media/grid ? ?,3
? http : //www.youtube.com/innsbruck2012 the historic ? # yog hockey final russia vs finland at the innsbruck2012 ? # youtholympics ? ?,2
"highlights of ? @ team gb at the winter youth olympics on bbc1 tomorrow at 1pm , check it out ! ? retweeted by youth olympic games ?",3
take part in the i copy u contest ! now for a chance to win a trip to the ? # london2012 ? # olympics . learn more here : ? http : //icopyu.olympic.org/ ? ?,3
a really enjoyable watch that ? @ youtholympics ? # britisholympicdreams special . defo sensed the creative genius of ? @ louismyles in there ; - ) ? retweeted by youth olympic games ?,5
__hashtag__yog memories ! ? # innsbruck2012 ? pic.twitter.com/k8dif4rv view photo,
? http : //youtu.be/fh70cdrjplu the best of innsbruck 2012 ! ? # yog view media,2
wohoo ! ? # yog gymnasts qualify for ? # london2012 ? # olympics ! ? http : //www.olympic.org/yog-gymnasts-qualify-for-london-2012 ? ?,2
one month on from the ? @ innsbruck2012 closing ceremony ! who did you cheer for ? ? ?,3
"did you know that nanjing , china , will host the 2nd summer ? # youtholympics ? ? http : //www.olympic.org/content/yog_/nanjing-2014/news/newscontainer/nanjing-celebrates-a-special-yog-anniversary-/ ? ?",3
"we will never forget you , yoggl __url__ ? # innsbruck2012 ? # yog",2
? # didyoureallyjust compete at ? # innsbruck2012 ? # yog . rt if so ! ? ?,5
congratulations to ? # yog ambassador ? @ yelenaisinbaeva who set a new world indoor record last night ! ? ?,5
congrats to ? # singapore2010 ? # yog medallist qiu bo from china who took men 's __num__ m platform gold at the diving world cup ! ? ?,5
watch out ? # london2012 : the class of ? # singapore2010 is coming ! ? http : //www.olympic.org/yog-on-road-to-london-2012-gathers-pace ? ?,3
where will the 3rd summer youth olympic games be held ? check out the story here ? http : //bit.ly/zcop1w to learn more ? ?,3
did you know that __num__ march is international womens day ? ? http : //www.olympic.org/lets-hear-it-for-the-yog-girls ? ?,4
unstoppable alpine skier ? @ lindseyvonn claimed her fourth overall world cup title today ! rt to show your support for the ? # yog ambassador ! ? ?,3
congratulations to ? # yog ambassador ? @ yelenaisinbaeva back on top as the world indoor pole vault champion . rt to cheer on yelena ! ? ?,3
"? http : //www.olympic.org/yog-on-the-road-to-london-2012-talks-to-chad-le-clos taking time out from his busy schedule , the five times ? # yog medalist chatted to us about life since ? # singapore2010 ? ?",2
"chatting to ? # yog athlete , swiss rower augustin maillefer today . rt to cheer him on at ? # london2012 ? # olympics ? pic.twitter.com/jv9buvxw view photo",
rt to cheer for all the ? # yog athletes who are going to compete at ? @ london2012 ? # olympics ? http : //www.olympic.org/content/yog_/singapore-2010-/news/singaporenewscontainer/yog-champion-mohammed-amans-journey-to-london-2012/ ? ?,3
? http : //www.olympic.org/content/yog_/nanjing-2014/news/newscontainer/getting-to-know-nanjing-the-2014-youth-olympic-games-host-city/ getting to know nanjing : the __num__ youth olympic games host city ? # yog ? ?,2
"congrats to danka bartekova , ? # singapore2010 ? # yog young ambassador ! she qualified and will be shooting at ? @ london2012 . ? pic.twitter.com/fw6eo87r view photo",
wohoo ! ? # singapore2010 ? # yog medallist ilya shugarov ( rus ) took home a gold as winner of modern pentathlon world cup ! ? pic.twitter.com/yqfthgoz view photo,
"? http : //www.olympic.org/content/yog_/yog-2/news/newscontainer/yog-on-the-road-to-london-2012-visits-auckland-new-zealand/ ? # yog on the road to ? # london2012 visits auckland , new zealand ? ?",4
my view from the top of the __num__ lillehammer olympic ski jump . on site prepping for ? # youtholympics in __num__ ? pic.twitter.com/bbxklpti retweeted by youth olympic games view photo,
"watch the lighting ceremony in olympia , greece here ? http : //bit.ly/jh1zh8 live on may __num__ from __num__ cet onwards ! ? # olympics ? retweeted by youth olympic games ?",3
the olympic torch relay begins - help us spread the message by retweeting this ? # london2012 ? # olympics ? pic.twitter.com/d6p1mc3e retweeted by youth olympic games view photo,3
tidying my room and found all my pin badges from ? @ singapore2010 ? @ youtholympics : ) ? # memories ? pic.twitter.com/najovzdb retweeted by youth olympic games view photo,
youth olympic gamesthe journey continues ? http : //bit.ly/jdpvym ? # yog ? # olympics ? ?,2
follow the yoggie __user__leclos_swim who has qualified for the ? # london2012 olympic games and joined the athletes ' hub __url__ clos ? ?,3
it is ? # followfriday ! start following yoggies ? @ jessfoxxx ? @ teravb ? @ luguelinsantos ? @ swimmersabine who qualified to compete in ? # london2012 ! ? ?,3
breaking news ! __num__ new events will be added to the programme in nanjing __num__ ? http : //www.olympic.org/cool-new-events-for-nanjing-2014 ? # yog ? ?,2
stands are going up ! got goosebumps thinking they will soon be filled with thousands of people ! ? # notlongnow ? # london2012 ? pic.twitter.com/vpkxv33f retweeted by youth olympic games view photo,4
`` i 'm buzzing '' says youth olympic champion ? @ jadejonestkd after being named in the ? @ teamgb squad . `` i just ca n't wait for it to begin now ! `` ? retweeted by youth olympic games ?,5
youth olympic games at the tower of london ahead of ? # london2012 ! ? http : //www.olympic.org/yog-photographer-sent-to-the-tower-of-london ? # yog ?,2
from ? # singapore2010 to ? # london2012.rt to cheer ? @ katrinacameron_ ? @ anjelikareznik and all the athletes __user__ __num__ days to go ? pic.twitter.com/a2a3v3jt view photo,3
hey yog fans ! who will you cheer for during the ? @ london2012 ? @ olympics ? ? # yog ? ?,3
__num__ days to london __num__ and the yog athletes are coming ? http : //bit.ly/krxdas ? # olympics ? ?,2
"congrats to diver ? @ tomdaley1994 , ? # singapore2010 ? # yog athlete . selected for ? @ teamgb and heading to ? @ london2012 ? ?",5
awesome ? @ teamusa story about ? # yog father-son fencing team heading to ? @ london 2012 : ? http : //bit.ly/mhlgdj ? ?,2
"watch olympic legends ? @ angelaruggiero and kjetil aamodt in lillehammer , norway , live __user__ 5pm ( local time ) ? http : //bit.ly/lbe7h5 ? # yog ? ?",4
"? # awesome we have over 100,000 followers . thank you for loving ? # yog ? ?",4
rt to wish good luck to all the ? # yog athletes who work hard to be the best they can be every day ! ?,3
check out the 3rd chapter of our youth olympic games the journey continues series here ? http : //www.olympic.org/girl-power-on-the-journey-to-london-2012 ? # yog ? # london2012 ? ?,3
"introducing your ? @ london2012 ? # yog reporter , iram sarwar ? http : //www.olympic.org/introducing-your-london-2012-yog-reporter-iram-sarwar",2
congratulations to ? # yog pole vaulter ? @ angelicab_pv who is heading to ? @ london2012 with team sweden ! ?,5
did you know that the nanjing __num__ ? # yog will be the first time rugby has appeared on an olympic platform ? ? http : //www.olympic.org/worlds-best-rugby-stars-get-behind-the-youth-olympic-games ? ?,2
what a moment ! ? # yog gold medalist georgia howard-merrill carries the ? # london2012 olympic flame . ? pic.twitter.com/0krbxfhh view photo,
? # yog athlete sergey morgunov ( rus ) is the new world junior long jump champ . next stop ? # london2012 ? # thejourneycontinues ? pic.twitter.com/bcocj3pq,
congrats to new 400m world junior champ ? @ luguelinsantos ( dom ) ? # yog athlete . looking strong for ? # london2012 ? pic.twitter.com/ixgs7xct view photo,
wenlock having a blast with the ? # yog athletes at iaaf ? # bcn2012org ! checking out the ones to watch at ? # london2012 ? pic.twitter.com/bnd8u0pj view photo,
living legend wilson kipketer at ? # bcn2012org to cheer on ? # yog athletes heading to ? # london2012 ? # thejourneycontinues ? pic.twitter.com/cye1pyvhview photo,
congrats to ? # yog pole vaulter ? @ angelicab_pv ( swe ) . a second world junior champ title and record ! next stop ? # london2012 ? pic.twitter.com/mkd70spl view photo,
__num__ days to go to ? # london2012 and ? # yog team are live from iaaf diamond league in monaco with ? @ yelenaisinbaeva ? pic.twitter.com/6ndej34r view photo,
? ? in __num__ hours we will be with ? @ yelenaisinbaeva ( athletics ) she is going to london ask some questions here ? http : //goo.gl/ykdyx ? # askanathlete ? retweeted by youth olympic games ?,4
what is the best thing you saw at the youth olympic games ? ? http : //hub.olympic.org/ ? # askanathlete via ? @ olympics,3
